VersionInfo.ProductName,VersionInfo.ProductVersion,VersionInfo.FileVersion,OpenArrayPlate.SerialNumber,OpenArrayPlate.ChipTransformsApplied,Assay.Assay ID,Assay.Assay Number,Assay.TaqMan Assay ID,Assay.Assay Name,Assay.Assay Type,Assay.Assay Pool,Assay.AmplificationCurveDyeNames.0,ThroughHole.Ct,ThroughHole.Concentration,ThroughHole.ConcentrationUnit,ThroughHole.Outlier,ThroughHole.CtConfidence,ThroughHole.Tm,ThroughHole.TmData.Area,ThroughHole.Address,ThroughHole.IntensityData.ROX.1,ThroughHole.IntensityData.FAMTP.1,SamplePlate.SerialNumber,SampleInfo.SampleID,SampleInfo.Description,SampleInfo.Dilution
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002490_mmu-miR-18a#,823,TM002490,mmu-miR-18a#,TARG,B,FAMTP,25.223,,,FALSE,367.9700142,,0,D3b7,290.7329493,2792.387315,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002490_mmu-miR-18a#,823,TM002490,mmu-miR-18a#,TARG,B,FAMTP,23.677,,,FALSE,631.8424718,,0,D3b7,301.22619,2965.814138,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002551_mmu-miR-212,824,TM002551,mmu-miR-212,TARG,B,FAMTP,21.086,,,FALSE,533.4414767,,0,D3b8,278.2084476,2927.940335,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002551_mmu-miR-212,824,TM002551,mmu-miR-212,TARG,B,FAMTP,19.608,,,FALSE,636.2019105,,0,D3b8,293.623383,2841.476864,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002523_mmu-miR-376c#,849,TM002523,mmu-miR-376c#,TARG,B,FAMTP,40,,,FALSE,34.15059455,,0,D3c1,262.6437064,2741.664275,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002523_mmu-miR-376c#,849,TM002523,mmu-miR-376c#,TARG,B,FAMTP,40,,,FALSE,38.13312843,,0,D3c1,280.6507916,3097.846384,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002544_mmu-miR-19a#,850,TM002544,mmu-miR-19a#,TARG,B,FAMTP,40,,,FALSE,30.27802133,,0,D3c2,247.7992893,2629.82303,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002544_mmu-miR-19a#,850,TM002544,mmu-miR-19a#,TARG,B,FAMTP,40,,,FALSE,29.05106357,,0,D3c2,283.8580153,2808.002942,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121168_MMU-MIR-1931,851,TM121168,MMU-MIR-1931,TARG,B,FAMTP,40,,,FALSE,48.97068432,,0,D3c3,266.2379124,3141.047536,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121168_MMU-MIR-1931,851,TM121168,MMU-MIR-1931,TARG,B,FAMTP,40,,,FALSE,34.03283914,,0,D3c3,289.6983137,3423.752815,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002545_mmu-miR-28#,852,TM002545,mmu-miR-28#,TARG,B,FAMTP,40,,,FALSE,46.93972889,,0,D3c4,255.710379,2673.486407,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002545_mmu-miR-28#,852,TM002545,mmu-miR-28#,TARG,B,FAMTP,40,,,FALSE,51.65662976,,0,D3c4,280.9036191,2786.740761,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002525_mmu-miR-450a-3p,853,TM002525,mmu-miR-450a-3p,TARG,B,FAMTP,40,,,FALSE,0,,0,D3c5,258.0152119,2854.199086,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002525_mmu-miR-450a-3p,853,TM002525,mmu-miR-450a-3p,TARG,B,FAMTP,40,,,FALSE,25.5615501,,0,D3c5,290.4514147,3145.541192,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002548_mmu-miR-877#,854,TM002548,mmu-miR-877#,TARG,B,FAMTP,17.384,,,FALSE,470.5728636,,0,D3c6,262.0604447,2578.391085,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002548_mmu-miR-877#,854,TM002548,mmu-miR-877#,TARG,B,FAMTP,17.291,,,FALSE,715.0916805,,0,D3c6,282.1400967,2629.430336,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002531_mmu-miR-101b,855,TM002531,mmu-miR-101b,TARG,B,FAMTP,40,,,FALSE,149.3431438,,0,D3c7,274.905224,3719.812095,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002531_mmu-miR-101b,855,TM002531,mmu-miR-101b,TARG,B,FAMTP,40,,,FALSE,192.6672193,,0,D3c7,289.9683329,3786.915228,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121136_MMU-MIR-1942,856,TM121136,MMU-MIR-1942,TARG,B,FAMTP,40,,,FALSE,74.88957114,,0,D3c8,272.1090412,3482.80768,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121136_MMU-MIR-1942,856,TM121136,MMU-MIR-1942,TARG,B,FAMTP,40,,,FALSE,89.36459889,,0,D3c8,276.774873,3440.654717,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121201_MMU-MIR-1930,881,TM121201,MMU-MIR-1930,TARG,B,FAMTP,23.109,,,FALSE,425.0677424,,0,D3d1,239.8576206,2646.322503,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121201_MMU-MIR-1930,881,TM121201,MMU-MIR-1930,TARG,B,FAMTP,40,,,FALSE,257.4950037,,0,D3d1,268.154861,2950.559116,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,37.74542371,,0,D3d2,241.0932452,3239.935684,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,34.267353,,0,D3d2,266.2373783,3534.846142,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121165_MMU-MIR-1951,883,TM121165,MMU-MIR-1951,TARG,B,FAMTP,40,,,FALSE,42.77111374,,0,D3d3,257.5685336,3019.152701,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121165_MMU-MIR-1951,883,TM121165,MMU-MIR-1951,TARG,B,FAMTP,40,,,FALSE,61.55402958,,0,D3d3,277.4423017,3325.238807,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121187_MMU-MIR-1940,884,TM121187,MMU-MIR-1940,TARG,B,FAMTP,40,,,FALSE,86.79682681,,0,D3d4,255.3970103,3179.041006,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121187_MMU-MIR-1940,884,TM121187,MMU-MIR-1940,TARG,B,FAMTP,40,,,FALSE,116.9370871,,0,D3d4,280.0815921,3315.739938,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121172_MMU-MIR-1932,885,TM121172,MMU-MIR-1932,TARG,B,FAMTP,40,,,FALSE,117.708787,,0,D3d5,238.0721547,2569.843777,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121172_MMU-MIR-1932,885,TM121172,MMU-MIR-1932,TARG,B,FAMTP,40,,,FALSE,112.2257945,,0,D3d5,269.9579043,2901.683507,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121140_MMU-MIR-1941-5P,886,TM121140,MMU-MIR-1941-5P,TARG,B,FAMTP,29.051,,,FALSE,562.0333464,,0,D3d6,254.1297872,2667.382626,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121140_MMU-MIR-1941-5P,886,TM121140,MMU-MIR-1941-5P,TARG,B,FAMTP,26.071,,,FALSE,373.687293,,0,D3d6,265.6785338,2777.834603,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,11.593,,,FALSE,1214.183547,,0,D3d7,315.7173229,3880.894968,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,11.767,,,FALSE,1322.506912,,0,D3d7,292.358424,3594.608905,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121186_MMU-MIR-1965,888,TM121186,MMU-MIR-1965,TARG,B,FAMTP,40,,,FALSE,38.00546336,,0,D3d8,290.9764304,3789.865136,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121186_MMU-MIR-1965,888,TM121186,MMU-MIR-1965,TARG,B,FAMTP,40,,,FALSE,0,,0,D3d8,285.4122541,3510.165644,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000550_hsa-miR-340,913,TM000550,hsa-miR-340,TARG,B,FAMTP,20.227,,,FALSE,693.4235594,,0,D3e1,231.4893102,2995.222586,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000550_hsa-miR-340,913,TM000550,hsa-miR-340,TARG,B,FAMTP,19.94,,,FALSE,626.8703029,,0,D3e1,257.2402531,3235.360623,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121146_MMU-MIR-1950,914,TM121146,MMU-MIR-1950,TARG,B,FAMTP,40,,,FALSE,55.87874534,,0,D3e2,247.4796774,2963.825641,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121146_MMU-MIR-1950,914,TM121146,MMU-MIR-1950,TARG,B,FAMTP,40,,,FALSE,32.33752038,,0,D3e2,277.5194809,3169.754109,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121173_MMU-MIR-1962,915,TM121173,MMU-MIR-1962,TARG,B,FAMTP,40,,,FALSE,47.85062758,,0,D3e3,238.8615102,2609.109925,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121173_MMU-MIR-1962,915,TM121173,MMU-MIR-1962,TARG,B,FAMTP,40,,,FALSE,55.46613126,,0,D3e3,274.3422448,2769.360787,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121191_MMU-MIR-1963,916,TM121191,MMU-MIR-1963,TARG,B,FAMTP,40,,,FALSE,101.097125,,0,D3e4,247.2874598,2414.820889,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121191_MMU-MIR-1963,916,TM121191,MMU-MIR-1963,TARG,B,FAMTP,40,,,FALSE,85.34600249,,0,D3e4,272.7669637,2452.550716,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121167_MMU-MIR-1952,917,TM121167,MMU-MIR-1952,TARG,B,FAMTP,40,,,FALSE,27.70045574,,0,D3e5,237.1365052,2514.857503,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121167_MMU-MIR-1952,917,TM121167,MMU-MIR-1952,TARG,B,FAMTP,40,,,FALSE,36.35528239,,0,D3e5,268.3366196,2696.890231,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121138_MMU-MIR-1964,918,TM121138,MMU-MIR-1964,TARG,B,FAMTP,40,,,FALSE,163.0291443,,0,D3e6,236.2186507,2619.779915,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121138_MMU-MIR-1964,918,TM121138,MMU-MIR-1964,TARG,B,FAMTP,40,,,FALSE,171.613993,,0,D3e6,266.8559823,2674.912102,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121159_MMU-MIR-1953,919,TM121159,MMU-MIR-1953,TARG,B,FAMTP,40,,,FALSE,197.0395755,,0,D3e7,260.140432,3436.494655,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121159_MMU-MIR-1953,919,TM121159,MMU-MIR-1953,TARG,B,FAMTP,31.458,,,FALSE,346.221989,,0,D3e7,273.237009,3508.94536,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002646_MMU-MIR-669C,920,TM002646,MMU-MIR-669C,TARG,B,FAMTP,40,,,FALSE,45.11810996,,0,D3e8,267.5909725,3789.602363,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002646_MMU-MIR-669C,920,TM002646,MMU-MIR-669C,TARG,B,FAMTP,40,,,FALSE,50.49398226,,0,D3e8,271.8622804,3690.762293,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121202_MMU-MIR-1970,945,TM121202,MMU-MIR-1970,TARG,B,FAMTP,40,,,FALSE,22.14441163,,0,D3f1,236.0699829,2768.285955,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121202_MMU-MIR-1970,945,TM121202,MMU-MIR-1970,TARG,B,FAMTP,40,,,FALSE,33.31058873,,0,D3f1,260.8848629,3007.288626,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002492_mmu-let-7g#,946,TM002492,mmu-let-7g#,TARG,B,FAMTP,40,,,FALSE,201.9280003,,0,D3f2,239.6680021,2001.143384,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002492_mmu-let-7g#,946,TM002492,mmu-let-7g#,TARG,B,FAMTP,40,,,FALSE,278.5814061,,0,D3f2,272.0235962,2061.054555,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121161_MMU-MIR-1971,947,TM121161,MMU-MIR-1971,TARG,B,FAMTP,40,,,FALSE,155.1307313,,0,D3f3,250.9857499,2890.498269,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121161_MMU-MIR-1971,947,TM121161,MMU-MIR-1971,TARG,B,FAMTP,40,,,FALSE,205.7072654,,0,D3f3,278.1355193,3016.771574,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001712_U87,956,TM001712,U87,ENDO,B,FAMTP,16.83,,,FALSE,571.4019946,,0,D3f4,245.4071121,3992.028152,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001712_U87,956,TM001712,U87,ENDO,B,FAMTP,16.677,,,FALSE,826.2077763,,0,D3f4,268.0412807,4128.865063,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001652_mmu-miR-717,949,TM001652,mmu-miR-717,TARG,B,FAMTP,40,,,FALSE,0,,0,D3f5,236.9805314,2745.598768,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001652_mmu-miR-717,949,TM001652,mmu-miR-717,TARG,B,FAMTP,40,,,FALSE,35.87979976,,0,D3f5,277.4320295,2918.506416,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121200_MMU-MIR-1981,950,TM121200,MMU-MIR-1981,TARG,B,FAMTP,40,,,FALSE,43.66071284,,0,D3f6,237.5011019,2433.565853,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121200_MMU-MIR-1981,950,TM121200,MMU-MIR-1981,TARG,B,FAMTP,40,,,FALSE,0,,0,D3f6,264.916087,2554.64375,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002417_hsa-let-7f-1#,951,TM002417,hsa-let-7f-1#,TARG,B,FAMTP,40,,,FALSE,61.4021476,,0,D3f7,272.6727726,3067.671955,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002417_hsa-let-7f-1#,951,TM002417,hsa-let-7f-1#,TARG,B,FAMTP,40,,,FALSE,39.84090735,,0,D3f7,280.5749736,2782.729965,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121157_MMU-MIR-1982.1,952,TM121157,MMU-MIR-1982.1,TARG,B,FAMTP,40,,,FALSE,92.37800592,,0,D3f8,247.3497649,2964.794261,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121157_MMU-MIR-1982.1,952,TM121157,MMU-MIR-1982.1,TARG,B,FAMTP,40,,,FALSE,99.99164645,,0,D3f8,264.7203786,2844.94932,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121164_MMU-MIR-1928,979,TM121164,MMU-MIR-1928,TARG,B,FAMTP,21.064,,,FALSE,1217.851662,,0,D3g3,240.2150674,2855.937092,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121164_MMU-MIR-1928,979,TM121164,MMU-MIR-1928,TARG,B,FAMTP,20.101,,,FALSE,1280.029022,,0,D3g3,288.1246632,3012.597147,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,241087_RNO-MIR-105,980,TM241087,RNO-MIR-105,TARG,B,FAMTP,40,,,FALSE,42.37741134,,0,D3g4,246.9651914,3504.733984,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,241087_RNO-MIR-105,980,TM241087,RNO-MIR-105,TARG,B,FAMTP,40,,,FALSE,48.52665046,,0,D3g4,270.7799612,3578.564803,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121126_MMU-MIR-1897-3P,981,TM121126,MMU-MIR-1897-3P,TARG,B,FAMTP,40,,,FALSE,143.2468249,,0,D3g5,240.6359577,2736.93649,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121126_MMU-MIR-1897-3P,981,TM121126,MMU-MIR-1897-3P,TARG,B,FAMTP,40,,,FALSE,163.1977756,,0,D3g5,266.2590248,2774.563868,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,40,,,FALSE,283.2963373,,0,D3g6,228.9211851,2828.549906,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,23.496,,,FALSE,322.2997073,,0,D3g6,261.1955652,2978.029521,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002586_mmu-miR-466a-3p,1012,TM002586,mmu-miR-466a-3p,TARG,B,FAMTP,40,,,FALSE,127.5813986,,0,D3h4,216.8862354,3558.345226,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002586_mmu-miR-466a-3p,1012,TM002586,mmu-miR-466a-3p,TARG,B,FAMTP,40,,,FALSE,84.07036569,,0,D3h4,255.6414866,3657.995084,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,121149_MMU-MIR-669L,1013,TM121149,MMU-MIR-669L,TARG,B,FAMTP,40,,,FALSE,59.76729276,,0,D3h5,213.7219578,3522.028575,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,121149_MMU-MIR-669L,1013,TM121149,MMU-MIR-669L,TARG,B,FAMTP,40,,,FALSE,55.03948158,,0,D3h5,259.2934454,3760.966891,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,240990_MMU-MIR-466K,1014,TM240990,MMU-MIR-466K,TARG,B,FAMTP,30.814,,,FALSE,445.6887605,,0,D3h6,299.7306494,3338.416318,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,240990_MMU-MIR-466K,1014,TM240990,MMU-MIR-466K,TARG,B,FAMTP,29.343,,,FALSE,751.8842507,,0,D3h6,259.9873592,3076.015956,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002584_mmu-miR-34c#,794,TM002584,mmu-miR-34c#,TARG,B,FAMTP,27.962,,,FALSE,465.6176895,,0,D4a2,232.2561307,2452.423354,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002584_mmu-miR-34c#,794,TM002584,mmu-miR-34c#,TARG,B,FAMTP,28.712,,,FALSE,456.482391,,0,D4a2,250.0348373,2566.811366,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,241110_RNO-MIR-632,795,TM241110,RNO-MIR-632,TARG,B,FAMTP,40,,,FALSE,249.4477587,,0,D4a3,244.5424706,2780.040423,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,241110_RNO-MIR-632,795,TM241110,RNO-MIR-632,TARG,B,FAMTP,40,,,FALSE,296.8236658,,0,D4a3,277.487961,3031.877524,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001954_mmu-miR-673,796,TM001954,mmu-miR-673,TARG,B,FAMTP,40,,,FALSE,291.7050168,,0,D4a4,251.0002821,2665.239692,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001954_mmu-miR-673,796,TM001954,mmu-miR-673,TARG,B,FAMTP,32.655,,,FALSE,340.9164249,,0,D4a4,278.2116903,2727.072727,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,15.709,,,FALSE,517.037232,,0,D4a5,232.8362726,3072.614831,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,15.344,,,FALSE,597.3779524,,0,D4a5,267.3432494,3280.842083,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002572_mmu-miR-10b#,798,TM002572,mmu-miR-10b#,TARG,B,FAMTP,40,,,FALSE,57.6194592,,0,D4a6,242.3586574,2573.395419,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002572_mmu-miR-10b#,798,TM002572,mmu-miR-10b#,TARG,B,FAMTP,40,,,FALSE,73.80170169,,0,D4a6,260.4047089,2644.560995,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002589_mmu-miR-470#,799,TM002589,mmu-miR-470#,TARG,B,FAMTP,40,,,FALSE,66.26012085,,0,D4a7,258.365912,3511.827964,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002589_mmu-miR-470#,799,TM002589,mmu-miR-470#,TARG,B,FAMTP,40,,,FALSE,91.07596142,,0,D4a7,281.2317312,3556.09326,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002552_mmu-miR-218-1#,825,TM002552,mmu-miR-218-1#,TARG,B,FAMTP,40,,,FALSE,86.33498911,,0,D4b1,254.8537634,2319.699347,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002552_mmu-miR-218-1#,825,TM002552,mmu-miR-218-1#,TARG,B,FAMTP,40,,,FALSE,73.49921941,,0,D4b1,291.8760543,2477.798244,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001178_mmu-let-7d#,826,TM001178,mmu-let-7d#,TARG,B,FAMTP,40,,,FALSE,64.2104855,,0,D4b2,260.9031685,2411.433752,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001178_mmu-let-7d#,826,TM001178,mmu-let-7d#,TARG,B,FAMTP,40,,,FALSE,53.68612966,,0,D4b2,270.2514885,2351.065759,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,9.781,,,FALSE,962.8069416,,0,D4b3,241.9376968,3259.966888,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,9.534,,,FALSE,1174.106901,,0,D4b3,272.9156997,3450.727393,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002404_hsa-let-7b#,828,TM002404,hsa-let-7b#,TARG,B,FAMTP,40,,,FALSE,0,,0,D4b4,244.3411091,2890.38292,GPK57,B2,ctrl,1
